"date_time","energy_h","date","time"
"2018-03-03 20:00:00",126.502041260111,2018-03-03,"20:00:00"
"2018-03-03 21:00:00",125.178937235687,2018-03-03,"21:00:00"
"2018-03-03 22:00:00",124.703904811751,2018-03-03,"22:00:00"
"2018-03-03 23:00:00",124.122664857299,2018-03-03,"23:00:00"
"2018-03-04 00:00:00",122.474706330317,2018-03-04,"00:00:00"
"2018-03-04 01:00:00",121.541397880913,2018-03-04,"01:00:00"
"2018-03-04 02:00:00",120.446957260456,2018-03-04,"02:00:00"
"2018-03-04 03:00:00",121.233650324854,2018-03-04,"03:00:00"
"2018-03-04 04:00:00",121.998491917382,2018-03-04,"04:00:00"
"2018-03-04 05:00:00",121.414719357084,2018-03-04,"05:00:00"
"2018-03-04 06:00:00",121.540326257037,2018-03-04,"06:00:00"
"2018-03-04 07:00:00",123.702881427839,2018-03-04,"07:00:00"
"2018-03-04 08:00:00",126.326571803515,2018-03-04,"08:00:00"
"2018-03-04 09:00:00",128.475200916032,2018-03-04,"09:00:00"
"2018-03-04 10:00:00",132.72023443547,2018-03-04,"10:00:00"
"2018-03-04 11:00:00",130.056048138027,2018-03-04,"11:00:00"
"2018-03-04 12:00:00",141.480375345133,2018-03-04,"12:00:00"
"2018-03-04 13:00:00",137.713036533543,2018-03-04,"13:00:00"
"2018-03-04 14:00:00",142.572490645235,2018-03-04,"14:00:00"
"2018-03-04 15:00:00",137.782282750788,2018-03-04,"15:00:00"
"2018-03-04 16:00:00",135.941367293478,2018-03-04,"16:00:00"
"2018-03-04 17:00:00",134.991922631801,2018-03-04,"17:00:00"
"2018-03-04 18:00:00",133.676048637493,2018-03-04,"18:00:00"
"2018-03-04 19:00:00",130.225095834388,2018-03-04,"19:00:00"
"2018-03-04 20:00:00",129.809355402379,2018-03-04,"20:00:00"
"2018-03-04 21:00:00",128.256513311231,2018-03-04,"21:00:00"
"2018-03-04 22:00:00",127.425920553667,2018-03-04,"22:00:00"
"2018-03-04 23:00:00",126.002246069798,2018-03-04,"23:00:00"
"2018-03-05 00:00:00",125.29955606141,2018-03-05,"00:00:00"
"2018-03-05 01:00:00",125.267697302845,2018-03-05,"01:00:00"
"2018-03-05 02:00:00",125.575315733362,2018-03-05,"02:00:00"
"2018-03-05 03:00:00",124.471317565038,2018-03-05,"03:00:00"
"2018-03-05 04:00:00",124.400338657281,2018-03-05,"04:00:00"
"2018-03-05 05:00:00",125.700038956581,2018-03-05,"05:00:00"
"2018-03-05 06:00:00",135.930539184442,2018-03-05,"06:00:00"
"2018-03-05 07:00:00",149.328378888158,2018-03-05,"07:00:00"
"2018-03-05 08:00:00",221.280719217843,2018-03-05,"08:00:00"
"2018-03-05 09:00:00",299.43062989338,2018-03-05,"09:00:00"
"2018-03-05 10:00:00",268.620075843927,2018-03-05,"10:00:00"
"2018-03-05 11:00:00",262.979344424383,2018-03-05,"11:00:00"
"2018-03-05 12:00:00",263.234729166024,2018-03-05,"12:00:00"
"2018-03-05 13:00:00",271.590562306285,2018-03-05,"13:00:00"
"2018-03-05 14:00:00",268.676258064491,2018-03-05,"14:00:00"
"2018-03-05 15:00:00",283.12663436213,2018-03-05,"15:00:00"
"2018-03-05 16:00:00",287.029308399151,2018-03-05,"16:00:00"
"2018-03-05 17:00:00",269.376067964237,2018-03-05,"17:00:00"
"2018-03-05 18:00:00",249.380150489327,2018-03-05,"18:00:00"
"2018-03-05 19:00:00",224.664541806296,2018-03-05,"19:00:00"
"2018-03-05 20:00:00",190.799783083756,2018-03-05,"20:00:00"
"2018-03-05 21:00:00",132.756838967348,2018-03-05,"21:00:00"
"2018-03-05 22:00:00",131.740351634351,2018-03-05,"22:00:00"
"2018-03-05 23:00:00",128.420175074651,2018-03-05,"23:00:00"
"2018-03-06 00:00:00",126.70911992803,2018-03-06,"00:00:00"
"2018-03-06 01:00:00",125.847879973647,2018-03-06,"01:00:00"
"2018-03-06 02:00:00",124.772921461539,2018-03-06,"02:00:00"
"2018-03-06 03:00:00",123.276899038769,2018-03-06,"03:00:00"
"2018-03-06 04:00:00",122.632296262325,2018-03-06,"04:00:00"
"2018-03-06 05:00:00",123.40764759563,2018-03-06,"05:00:00"
"2018-03-06 06:00:00",132.429637465796,2018-03-06,"06:00:00"
"2018-03-06 07:00:00",137.244276332658,2018-03-06,"07:00:00"
"2018-03-06 08:00:00",142.843491686573,2018-03-06,"08:00:00"
"2018-03-06 09:00:00",144.237903015008,2018-03-06,"09:00:00"
"2018-03-06 10:00:00",139.967184378941,2018-03-06,"10:00:00"
"2018-03-06 11:00:00",149.877120772257,2018-03-06,"11:00:00"
"2018-03-06 12:00:00",150.011483301049,2018-03-06,"12:00:00"
"2018-03-06 13:00:00",147.637658159758,2018-03-06,"13:00:00"
"2018-03-06 14:00:00",144.669196069886,2018-03-06,"14:00:00"
"2018-03-06 15:00:00",157.174104250034,2018-03-06,"15:00:00"
"2018-03-06 16:00:00",225.632506117258,2018-03-06,"16:00:00"
"2018-03-06 17:00:00",201.101708817704,2018-03-06,"17:00:00"
"2018-03-06 18:00:00",125.80212969591,2018-03-06,"18:00:00"
"2018-03-06 19:00:00",135.119630092248,2018-03-06,"19:00:00"
"2018-03-06 20:00:00",137.404110786295,2018-03-06,"20:00:00"
"2018-03-06 21:00:00",123.040754377646,2018-03-06,"21:00:00"
"2018-03-06 22:00:00",118.19550557442,2018-03-06,"22:00:00"
"2018-03-06 23:00:00",119.59457028396,2018-03-06,"23:00:00"
"2018-03-07 00:00:00",121.166795876939,2018-03-07,"00:00:00"
"2018-03-07 01:00:00",121.025631302014,2018-03-07,"01:00:00"
"2018-03-07 02:00:00",120.237214352561,2018-03-07,"02:00:00"
"2018-03-07 03:00:00",119.24126771984,2018-03-07,"03:00:00"
"2018-03-07 04:00:00",118.231362687115,2018-03-07,"04:00:00"
"2018-03-07 05:00:00",119.036720041474,2018-03-07,"05:00:00"
"2018-03-07 06:00:00",130.729988619391,2018-03-07,"06:00:00"
"2018-03-07 07:00:00",133.392232390965,2018-03-07,"07:00:00"
"2018-03-07 08:00:00",137.828834674466,2018-03-07,"08:00:00"
"2018-03-07 09:00:00",136.242107385064,2018-03-07,"09:00:00"
"2018-03-07 10:00:00",139.574837637708,2018-03-07,"10:00:00"
"2018-03-07 11:00:00",147.904551704381,2018-03-07,"11:00:00"
"2018-03-07 12:00:00",155.612949270236,2018-03-07,"12:00:00"
"2018-03-07 13:00:00",151.468197983132,2018-03-07,"13:00:00"
"2018-03-07 14:00:00",149.993820111917,2018-03-07,"14:00:00"
"2018-03-07 15:00:00",158.945646238058,2018-03-07,"15:00:00"
"2018-03-07 16:00:00",162.472584948693,2018-03-07,"16:00:00"
"2018-03-07 17:00:00",200.692067373354,2018-03-07,"17:00:00"
"2018-03-07 18:00:00",221.149289335125,2018-03-07,"18:00:00"
"2018-03-07 19:00:00",177.97892425562,2018-03-07,"19:00:00"
"2018-03-07 20:00:00",131.638593149421,2018-03-07,"20:00:00"
"2018-03-07 21:00:00",121.441592499198,2018-03-07,"21:00:00"
"2018-03-07 22:00:00",121.652970907325,2018-03-07,"22:00:00"
"2018-03-07 23:00:00",120.635423077147,2018-03-07,"23:00:00"
"2018-03-08 00:00:00",120.146527011108,2018-03-08,"00:00:00"
"2018-03-08 01:00:00",122.118707581432,2018-03-08,"01:00:00"
"2018-03-08 02:00:00",121.00588368673,2018-03-08,"02:00:00"
"2018-03-08 03:00:00",118.146879376429,2018-03-08,"03:00:00"
"2018-03-08 04:00:00",116.215077341882,2018-03-08,"04:00:00"
"2018-03-08 05:00:00",116.479287679708,2018-03-08,"05:00:00"
"2018-03-08 06:00:00",122.738694451798,2018-03-08,"06:00:00"
"2018-03-08 07:00:00",123.932860480855,2018-03-08,"07:00:00"
"2018-03-08 08:00:00",127.142338434509,2018-03-08,"08:00:00"
"2018-03-08 09:00:00",125.999395841919,2018-03-08,"09:00:00"
"2018-03-08 10:00:00",128.495002215076,2018-03-08,"10:00:00"
"2018-03-08 11:00:00",129.267157141857,2018-03-08,"11:00:00"
"2018-03-08 12:00:00",129.78187975802,2018-03-08,"12:00:00"
"2018-03-08 13:00:00",125.253642274613,2018-03-08,"13:00:00"
"2018-03-08 14:00:00",126.700229842108,2018-03-08,"14:00:00"
"2018-03-08 15:00:00",129.8062587233,2018-03-08,"15:00:00"
"2018-03-08 16:00:00",128.117312251743,2018-03-08,"16:00:00"
"2018-03-08 17:00:00",127.550658158393,2018-03-08,"17:00:00"
"2018-03-08 18:00:00",126.929941435303,2018-03-08,"18:00:00"
"2018-03-08 19:00:00",125.115528023891,2018-03-08,"19:00:00"
"2018-03-08 20:00:00",126.879525754297,2018-03-08,"20:00:00"
"2018-03-08 21:00:00",115.919950693018,2018-03-08,"21:00:00"
"2018-03-08 22:00:00",115.578273997153,2018-03-08,"22:00:00"
"2018-03-08 23:00:00",115.410552612924,2018-03-08,"23:00:00"
"2018-03-09 00:00:00",114.654303168753,2018-03-09,"00:00:00"
"2018-03-09 01:00:00",113.808378486811,2018-03-09,"01:00:00"
"2018-03-09 02:00:00",112.782067381368,2018-03-09,"02:00:00"
"2018-03-09 03:00:00",112.208767952356,2018-03-09,"03:00:00"
"2018-03-09 04:00:00",111.120750743354,2018-03-09,"04:00:00"
"2018-03-09 05:00:00",111.328435387435,2018-03-09,"05:00:00"
"2018-03-09 06:00:00",112.825712021104,2018-03-09,"06:00:00"
"2018-03-09 07:00:00",113.666718678723,2018-03-09,"07:00:00"
"2018-03-09 08:00:00",119.910687330647,2018-03-09,"08:00:00"
"2018-03-09 09:00:00",121.37657248881,2018-03-09,"09:00:00"
"2018-03-09 10:00:00",124.430982259518,2018-03-09,"10:00:00"
"2018-03-09 11:00:00",125.616091438781,2018-03-09,"11:00:00"
"2018-03-09 12:00:00",127.038089856343,2018-03-09,"12:00:00"
"2018-03-09 13:00:00",126.311868839036,2018-03-09,"13:00:00"
"2018-03-09 14:00:00",129.227012663591,2018-03-09,"14:00:00"
"2018-03-09 15:00:00",135.528024190971,2018-03-09,"15:00:00"
"2018-03-09 16:00:00",143.399341899391,2018-03-09,"16:00:00"
"2018-03-09 17:00:00",151.86704619733,2018-03-09,"17:00:00"
"2018-03-09 18:00:00",150.026325819171,2018-03-09,"18:00:00"
"2018-03-09 19:00:00",132.618797259244,2018-03-09,"19:00:00"
"2018-03-09 20:00:00",130.354306100347,2018-03-09,"20:00:00"
"2018-03-09 21:00:00",115.812814629694,2018-03-09,"21:00:00"
"2018-03-09 22:00:00",114.132304612158,2018-03-09,"22:00:00"
"2018-03-09 23:00:00",118.822243322098,2018-03-09,"23:00:00"
"2018-03-10 00:00:00",114.998172941163,2018-03-10,"00:00:00"
"2018-03-10 01:00:00",115.067619467485,2018-03-10,"01:00:00"
"2018-03-10 02:00:00",115.212626222716,2018-03-10,"02:00:00"
"2018-03-10 03:00:00",114.872414516209,2018-03-10,"03:00:00"
"2018-03-10 04:00:00",114.832980504688,2018-03-10,"04:00:00"
"2018-03-10 05:00:00",113.969509594098,2018-03-10,"05:00:00"
"2018-03-10 06:00:00",113.630069687699,2018-03-10,"06:00:00"
"2018-03-10 07:00:00",113.756825310883,2018-03-10,"07:00:00"
"2018-03-10 08:00:00",119.031261832651,2018-03-10,"08:00:00"
"2018-03-10 09:00:00",118.821334727793,2018-03-10,"09:00:00"
"2018-03-10 10:00:00",120.622354129977,2018-03-10,"10:00:00"
"2018-03-10 11:00:00",120.534570354042,2018-03-10,"11:00:00"
"2018-03-10 12:00:00",119.716459626396,2018-03-10,"12:00:00"
"2018-03-10 13:00:00",118.611493121293,2018-03-10,"13:00:00"
"2018-03-10 14:00:00",118.39580062003,2018-03-10,"14:00:00"
"2018-03-10 15:00:00",115.325757068903,2018-03-10,"15:00:00"
"2018-03-10 16:00:00",115.362174269672,2018-03-10,"16:00:00"
"2018-03-10 17:00:00",117.086075578716,2018-03-10,"17:00:00"
"2018-03-10 18:00:00",115.268929709642,2018-03-10,"18:00:00"
"2018-03-10 19:00:00",114.775941633445,2018-03-10,"19:00:00"
"2018-03-10 20:00:00",115.289919272328,2018-03-10,"20:00:00"
"2018-03-10 21:00:00",115.800955062752,2018-03-10,"21:00:00"
"2018-03-10 22:00:00",115.095431335526,2018-03-10,"22:00:00"
"2018-03-10 23:00:00",116.092161676204,2018-03-10,"23:00:00"
"2018-03-11 00:00:00",116.020799459542,2018-03-11,"00:00:00"
"2018-03-11 01:00:00",115.188147209274,2018-03-11,"01:00:00"
"2018-03-11 02:00:00",115.182331053677,2018-03-11,"02:00:00"
"2018-03-11 03:00:00",114.521971137846,2018-03-11,"03:00:00"
"2018-03-11 04:00:00",114.792559040321,2018-03-11,"04:00:00"
"2018-03-11 05:00:00",114.483250174693,2018-03-11,"05:00:00"
"2018-03-11 06:00:00",114.333150232264,2018-03-11,"06:00:00"
"2018-03-11 07:00:00",114.737476387386,2018-03-11,"07:00:00"
"2018-03-11 08:00:00",115.598034720598,2018-03-11,"08:00:00"
"2018-03-11 09:00:00",116.036436110546,2018-03-11,"09:00:00"
"2018-03-11 10:00:00",115.97315683085,2018-03-11,"10:00:00"
"2018-03-11 11:00:00",114.638221484903,2018-03-11,"11:00:00"
"2018-03-11 12:00:00",115.108886160522,2018-03-11,"12:00:00"
"2018-03-11 13:00:00",116.055157783639,2018-03-11,"13:00:00"
"2018-03-11 14:00:00",117.134456516293,2018-03-11,"14:00:00"
"2018-03-11 15:00:00",117.574373327722,2018-03-11,"15:00:00"
"2018-03-11 16:00:00",118.981847020669,2018-03-11,"16:00:00"
"2018-03-11 17:00:00",119.692298463619,2018-03-11,"17:00:00"
"2018-03-11 18:00:00",120.011657836671,2018-03-11,"18:00:00"
"2018-03-11 19:00:00",118.922356993269,2018-03-11,"19:00:00"
"2018-03-11 20:00:00",118.874717686074,2018-03-11,"20:00:00"
"2018-03-11 21:00:00",117.783320718248,2018-03-11,"21:00:00"
"2018-03-11 22:00:00",117.637332683201,2018-03-11,"22:00:00"
"2018-03-11 23:00:00",118.048864986055,2018-03-11,"23:00:00"
"2018-03-12 00:00:00",117.524266329925,2018-03-12,"00:00:00"
"2018-03-12 01:00:00",118.020233848456,2018-03-12,"01:00:00"
"2018-03-12 02:00:00",117.306894669489,2018-03-12,"02:00:00"
"2018-03-12 03:00:00",117.13742731194,2018-03-12,"03:00:00"
"2018-03-12 04:00:00",116.773060555352,2018-03-12,"04:00:00"
"2018-03-12 05:00:00",117.399874802229,2018-03-12,"05:00:00"
"2018-03-12 06:00:00",117.355930164077,2018-03-12,"06:00:00"
"2018-03-12 07:00:00",123.582682495112,2018-03-12,"07:00:00"
"2018-03-12 08:00:00",129.198521933825,2018-03-12,"08:00:00"
"2018-03-12 09:00:00",130.708811211177,2018-03-12,"09:00:00"
"2018-03-12 10:00:00",138.493786933353,2018-03-12,"10:00:00"
"2018-03-12 11:00:00",149.611233675881,2018-03-12,"11:00:00"
"2018-03-12 12:00:00",152.148117906874,2018-03-12,"12:00:00"
"2018-03-12 13:00:00",152.741097759146,2018-03-12,"13:00:00"
"2018-03-12 14:00:00",220.739460670805,2018-03-12,"14:00:00"
"2018-03-12 15:00:00",216.40145973621,2018-03-12,"15:00:00"
"2018-03-12 16:00:00",207.912713738258,2018-03-12,"16:00:00"
"2018-03-12 17:00:00",207.344775692964,2018-03-12,"17:00:00"
"2018-03-12 18:00:00",167.11165057332,2018-03-12,"18:00:00"
"2018-03-12 19:00:00",134.988489125709,2018-03-12,"19:00:00"
"2018-03-12 20:00:00",140.029581553739,2018-03-12,"20:00:00"
"2018-03-12 21:00:00",121.789971393087,2018-03-12,"21:00:00"
"2018-03-12 22:00:00",123.714137447821,2018-03-12,"22:00:00"
"2018-03-12 23:00:00",123.097392719646,2018-03-12,"23:00:00"
"2018-03-13 00:00:00",122.103322487713,2018-03-13,"00:00:00"
"2018-03-13 01:00:00",121.639992583652,2018-03-13,"01:00:00"
"2018-03-13 02:00:00",120.748740632061,2018-03-13,"02:00:00"
"2018-03-13 03:00:00",119.565407262426,2018-03-13,"03:00:00"
"2018-03-13 04:00:00",119.276429115646,2018-03-13,"04:00:00"
"2018-03-13 05:00:00",120.207725894269,2018-03-13,"05:00:00"
"2018-03-13 06:00:00",123.644210387385,2018-03-13,"06:00:00"
"2018-03-13 07:00:00",124.80737653453,2018-03-13,"07:00:00"
"2018-03-13 08:00:00",133.148802059905,2018-03-13,"08:00:00"
"2018-03-13 09:00:00",137.02302666358,2018-03-13,"09:00:00"
"2018-03-13 10:00:00",165.252504646463,2018-03-13,"10:00:00"
"2018-03-13 11:00:00",249.458945582348,2018-03-13,"11:00:00"
"2018-03-13 12:00:00",220.00545274249,2018-03-13,"12:00:00"
"2018-03-13 13:00:00",153.727333690007,2018-03-13,"13:00:00"
"2018-03-13 14:00:00",197.426084083615,2018-03-13,"14:00:00"
"2018-03-13 15:00:00",254.318603756472,2018-03-13,"15:00:00"
"2018-03-13 16:00:00",231.741812854831,2018-03-13,"16:00:00"
"2018-03-13 17:00:00",145.24308267336,2018-03-13,"17:00:00"
"2018-03-13 18:00:00",156.312599385697,2018-03-13,"18:00:00"
"2018-03-13 19:00:00",156.416186532053,2018-03-13,"19:00:00"
"2018-03-13 20:00:00",150.779790950965,2018-03-13,"20:00:00"
"2018-03-13 21:00:00",120.681982358288,2018-03-13,"21:00:00"
"2018-03-13 22:00:00",120.440981463467,2018-03-13,"22:00:00"
"2018-03-13 23:00:00",121.155795643911,2018-03-13,"23:00:00"
"2018-03-14 00:00:00",122.9499444171,2018-03-14,"00:00:00"
"2018-03-14 01:00:00",123.544821710536,2018-03-14,"01:00:00"
"2018-03-14 02:00:00",122.441274414667,2018-03-14,"02:00:00"
"2018-03-14 03:00:00",120.919878127396,2018-03-14,"03:00:00"
"2018-03-14 04:00:00",120.45694150308,2018-03-14,"04:00:00"
"2018-03-14 05:00:00",120.805540219042,2018-03-14,"05:00:00"
"2018-03-14 06:00:00",125.202748247362,2018-03-14,"06:00:00"
"2018-03-14 07:00:00",123.061533917624,2018-03-14,"07:00:00"
"2018-03-14 08:00:00",135.482393331498,2018-03-14,"08:00:00"
"2018-03-14 09:00:00",137.429314946479,2018-03-14,"09:00:00"
"2018-03-14 10:00:00",147.1232237326,2018-03-14,"10:00:00"
"2018-03-14 11:00:00",160.93126028181,2018-03-14,"11:00:00"
"2018-03-14 12:00:00",162.922564902568,2018-03-14,"12:00:00"
"2018-03-14 13:00:00",160.036546953409,2018-03-14,"13:00:00"
"2018-03-14 14:00:00",151.10683127422,2018-03-14,"14:00:00"
"2018-03-14 15:00:00",152.956003815235,2018-03-14,"15:00:00"
"2018-03-14 16:00:00",160.813527810794,2018-03-14,"16:00:00"
"2018-03-14 17:00:00",215.611137546746,2018-03-14,"17:00:00"
"2018-03-14 18:00:00",221.734528129547,2018-03-14,"18:00:00"
"2018-03-14 19:00:00",167.603026745878,2018-03-14,"19:00:00"
"2018-03-14 20:00:00",137.876392951129,2018-03-14,"20:00:00"
"2018-03-14 21:00:00",122.483498282858,2018-03-14,"21:00:00"
"2018-03-14 22:00:00",121.784916253848,2018-03-14,"22:00:00"
"2018-03-14 23:00:00",123.428548576618,2018-03-14,"23:00:00"
"2018-03-15 00:00:00",125.081599185751,2018-03-15,"00:00:00"
"2018-03-15 01:00:00",123.863494623067,2018-03-15,"01:00:00"
"2018-03-15 02:00:00",123.195371697664,2018-03-15,"02:00:00"
"2018-03-15 03:00:00",121.963843352953,2018-03-15,"03:00:00"
"2018-03-15 04:00:00",121.434312545027,2018-03-15,"04:00:00"
"2018-03-15 05:00:00",123.271710045778,2018-03-15,"05:00:00"
"2018-03-15 06:00:00",127.450122184079,2018-03-15,"06:00:00"
"2018-03-15 07:00:00",130.777335187195,2018-03-15,"07:00:00"
"2018-03-15 08:00:00",138.392206529516,2018-03-15,"08:00:00"
"2018-03-15 09:00:00",142.876490883681,2018-03-15,"09:00:00"
"2018-03-15 10:00:00",166.959905343993,2018-03-15,"10:00:00"
"2018-03-15 11:00:00",256.597311188582,2018-03-15,"11:00:00"
"2018-03-15 12:00:00",233.219573850822,2018-03-15,"12:00:00"
"2018-03-15 13:00:00",223.016092917254,2018-03-15,"13:00:00"
"2018-03-15 14:00:00",233.100210417258,2018-03-15,"14:00:00"
"2018-03-15 15:00:00",241.49672643252,2018-03-15,"15:00:00"
"2018-03-15 16:00:00",248.895854463578,2018-03-15,"16:00:00"
"2018-03-15 17:00:00",239.020363909113,2018-03-15,"17:00:00"
"2018-03-15 18:00:00",226.624088983647,2018-03-15,"18:00:00"
"2018-03-15 19:00:00",184.968441577281,2018-03-15,"19:00:00"
"2018-03-15 20:00:00",146.195632609996,2018-03-15,"20:00:00"
"2018-03-15 21:00:00",127.186257485074,2018-03-15,"21:00:00"
"2018-03-15 22:00:00",127.08931057147,2018-03-15,"22:00:00"
"2018-03-15 23:00:00",125.704264582336,2018-03-15,"23:00:00"
"2018-03-16 00:00:00",123.151468981492,2018-03-16,"00:00:00"
"2018-03-16 01:00:00",121.614546093972,2018-03-16,"01:00:00"
"2018-03-16 02:00:00",120.876453601873,2018-03-16,"02:00:00"
"2018-03-16 03:00:00",119.757101214502,2018-03-16,"03:00:00"
"2018-03-16 04:00:00",119.139557679217,2018-03-16,"04:00:00"
"2018-03-16 05:00:00",120.705309241266,2018-03-16,"05:00:00"
"2018-03-16 06:00:00",127.014037013714,2018-03-16,"06:00:00"
"2018-03-16 07:00:00",129.696633633683,2018-03-16,"07:00:00"
"2018-03-16 08:00:00",142.870473012291,2018-03-16,"08:00:00"
"2018-03-16 09:00:00",153.962716642526,2018-03-16,"09:00:00"
"2018-03-16 10:00:00",238.762726478646,2018-03-16,"10:00:00"
"2018-03-16 11:00:00",256.747712180494,2018-03-16,"11:00:00"
"2018-03-16 12:00:00",239.687836519875,2018-03-16,"12:00:00"
"2018-03-16 13:00:00",226.221841030841,2018-03-16,"13:00:00"
"2018-03-16 14:00:00",234.623835190254,2018-03-16,"14:00:00"
"2018-03-16 15:00:00",241.335788718232,2018-03-16,"15:00:00"
"2018-03-16 16:00:00",243.173807672173,2018-03-16,"16:00:00"
"2018-03-16 17:00:00",231.368320957727,2018-03-16,"17:00:00"
"2018-03-16 18:00:00",218.291797686859,2018-03-16,"18:00:00"
"2018-03-16 19:00:00",168.502308080867,2018-03-16,"19:00:00"
"2018-03-16 20:00:00",144.072502168943,2018-03-16,"20:00:00"
"2018-03-16 21:00:00",126.825514160012,2018-03-16,"21:00:00"
"2018-03-16 22:00:00",128.348858927076,2018-03-16,"22:00:00"
"2018-03-16 23:00:00",126.179212755856,2018-03-16,"23:00:00"
"2018-03-17 00:00:00",124.721499830827,2018-03-17,"00:00:00"
"2018-03-17 01:00:00",123.118342783202,2018-03-17,"01:00:00"
"2018-03-17 02:00:00",121.177300587841,2018-03-17,"02:00:00"
"2018-03-17 03:00:00",119.57257042441,2018-03-17,"03:00:00"
"2018-03-17 04:00:00",118.514855125878,2018-03-17,"04:00:00"
"2018-03-17 05:00:00",117.984040807394,2018-03-17,"05:00:00"
"2018-03-17 06:00:00",118.903935429733,2018-03-17,"06:00:00"
"2018-03-17 07:00:00",118.998743318902,2018-03-17,"07:00:00"
"2018-03-17 08:00:00",130.237737502522,2018-03-17,"08:00:00"
"2018-03-17 09:00:00",129.773063757974,2018-03-17,"09:00:00"
"2018-03-17 10:00:00",128.655909962863,2018-03-17,"10:00:00"
"2018-03-17 11:00:00",128.437909399687,2018-03-17,"11:00:00"
"2018-03-17 12:00:00",129.92417762678,2018-03-17,"12:00:00"
"2018-03-17 13:00:00",128.478518049094,2018-03-17,"13:00:00"
"2018-03-17 14:00:00",126.414805251594,2018-03-17,"14:00:00"
"2018-03-17 15:00:00",123.538393154889,2018-03-17,"15:00:00"
"2018-03-17 16:00:00",125.117814943814,2018-03-17,"16:00:00"
"2018-03-17 17:00:00",136.467146569998,2018-03-17,"17:00:00"
"2018-03-17 18:00:00",124.69966952635,2018-03-17,"18:00:00"
"2018-03-17 19:00:00",126.591768739998,2018-03-17,"19:00:00"
"2018-03-17 20:00:00",126.241880219782,2018-03-17,"20:00:00"
"2018-03-17 21:00:00",126.137330855693,2018-03-17,"21:00:00"
"2018-03-17 22:00:00",125.807552800394,2018-03-17,"22:00:00"
"2018-03-17 23:00:00",124.800099885979,2018-03-17,"23:00:00"
"2018-03-18 00:00:00",122.886854691312,2018-03-18,"00:00:00"
"2018-03-18 01:00:00",121.723864196058,2018-03-18,"01:00:00"
"2018-03-18 02:00:00",120.461958521323,2018-03-18,"02:00:00"
"2018-03-18 03:00:00",120.66860833837,2018-03-18,"03:00:00"
"2018-03-18 04:00:00",120.297017146768,2018-03-18,"04:00:00"
"2018-03-18 05:00:00",119.90231468047,2018-03-18,"05:00:00"
"2018-03-18 06:00:00",119.670350369871,2018-03-18,"06:00:00"
"2018-03-18 07:00:00",121.108771781999,2018-03-18,"07:00:00"
"2018-03-18 08:00:00",123.243818592023,2018-03-18,"08:00:00"
"2018-03-18 09:00:00",121.49300654064,2018-03-18,"09:00:00"
"2018-03-18 10:00:00",125.285202901911,2018-03-18,"10:00:00"
"2018-03-18 11:00:00",129.417787453543,2018-03-18,"11:00:00"
"2018-03-18 12:00:00",133.360159678515,2018-03-18,"12:00:00"
"2018-03-18 13:00:00",132.222726079344,2018-03-18,"13:00:00"
"2018-03-18 14:00:00",134.655237099857,2018-03-18,"14:00:00"
"2018-03-18 15:00:00",135.570785166675,2018-03-18,"15:00:00"
"2018-03-18 16:00:00",137.2458804438,2018-03-18,"16:00:00"
"2018-03-18 17:00:00",138.830795758642,2018-03-18,"17:00:00"
"2018-03-18 18:00:00",134.668838648609,2018-03-18,"18:00:00"
"2018-03-18 19:00:00",130.724361738264,2018-03-18,"19:00:00"
"2018-03-18 20:00:00",128.741520051408,2018-03-18,"20:00:00"
"2018-03-18 21:00:00",124.840134513541,2018-03-18,"21:00:00"
"2018-03-18 22:00:00",124.437004925801,2018-03-18,"22:00:00"
"2018-03-18 23:00:00",124.831834745753,2018-03-18,"23:00:00"
"2018-03-19 00:00:00",123.911181418765,2018-03-19,"00:00:00"
"2018-03-19 01:00:00",123.116990616747,2018-03-19,"01:00:00"
"2018-03-19 02:00:00",123.497984347772,2018-03-19,"02:00:00"
"2018-03-19 03:00:00",122.328183121592,2018-03-19,"03:00:00"
"2018-03-19 04:00:00",122.480431970383,2018-03-19,"04:00:00"
"2018-03-19 05:00:00",124.131521445647,2018-03-19,"05:00:00"
"2018-03-19 06:00:00",129.842253652679,2018-03-19,"06:00:00"
"2018-03-19 07:00:00",135.508199152439,2018-03-19,"07:00:00"
"2018-03-19 08:00:00",172.249238343906,2018-03-19,"08:00:00"
"2018-03-19 09:00:00",248.950410167191,2018-03-19,"09:00:00"
"2018-03-19 10:00:00",237.172841564205,2018-03-19,"10:00:00"
"2018-03-19 11:00:00",243.875813188805,2018-03-19,"11:00:00"
"2018-03-19 12:00:00",238.106257012779,2018-03-19,"12:00:00"
"2018-03-19 13:00:00",235.146237413414,2018-03-19,"13:00:00"
"2018-03-19 14:00:00",235.872561984554,2018-03-19,"14:00:00"
"2018-03-19 15:00:00",232.993683191154,2018-03-19,"15:00:00"
"2018-03-19 16:00:00",235.445948447716,2018-03-19,"16:00:00"
"2018-03-19 17:00:00",238.752080016707,2018-03-19,"17:00:00"
"2018-03-19 18:00:00",224.159154102497,2018-03-19,"18:00:00"
"2018-03-19 19:00:00",218.970273109095,2018-03-19,"19:00:00"
"2018-03-19 20:00:00",165.580103384341,2018-03-19,"20:00:00"
"2018-03-19 21:00:00",130.115115671758,2018-03-19,"21:00:00"
"2018-03-19 22:00:00",130.360474398039,2018-03-19,"22:00:00"
"2018-03-19 23:00:00",126.191368053442,2018-03-19,"23:00:00"
